Step,external_noise_direct,external_noise_prefix,external_noise_direct_ma25,external_noise_prefix_ma25,self_noise_direct,self_noise_prefix,self_noise_direct_ma25,self_noise_prefix_ma25,random_noise_direct,random_noise_prefix,random_noise_direct_ma25,random_noise_prefix_ma25
564,0.8867924809455872,0.7727272510528564,0.8248672366142273,0.7454085063934326,0.921875,0.84375,0.8104166674613953,0.75625,0.8697916865348816,0.875,0.8102083373069763,0.810625
565,0.8970588445663452,0.8846153616905212,0.824953019618988,0.7419469690322876,0.8697916865348816,0.78125,0.809375,0.75125,0.875,0.890625,0.8137500023841858,0.809375
566,0.8221153616905212,0.6666666865348816,0.8344899106025696,0.7471136355400085,0.8229166865348816,0.71875,0.8172916674613953,0.75375,0.7708333134651184,0.78125,0.8229166674613952,0.8175
567,0.8100000023841858,0.625,0.8374776649475097,0.7547326827049256,0.8072916865348816,0.75,0.8210416674613953,0.761875,0.78125,0.796875,0.8270833349227905,0.8225
568,0.8700000047683716,0.75,0.8375756239891052,0.7542564940452575,0.8020833134651184,0.703125,0.8197916674613953,0.760625,0.8385416865348816,0.859375,0.8264583349227905,0.821875
569,0.6822916865348816,0.609375,0.8369422912597656,0.7515779232978821,0.6510416865348816,0.578125,0.819375,0.760625,0.6510416865348816,0.671875,0.8270833349227905,0.82125
570,0.8578431606292725,0.7115384340286255,0.8336634254455566,0.7463471555709839,0.8333333134651184,0.8125,0.8152083325386047,0.75875,0.8177083134651184,0.765625,0.821875,0.8175
571,0.8849999904632568,0.7857142686843872,0.8370050930976868,0.7475971555709839,0.90625,0.8125,0.8179166650772095,0.756875,0.8385416865348816,0.859375,0.8252083325386047,0.81875
572,0.9339622855186462,0.8863636255264282,0.8413358616828919,0.7547400116920471,0.9322916865348816,0.859375,0.8218749976158142,0.75625,0.9114583134651184,0.9375,0.8293749976158142,0.8225
573,0.7850000262260437,0.7321428656578064,0.8467008543014526,0.7620733451843261,0.7447916865348816,0.6875,0.8299999976158142,0.76,0.8229166865348816,0.765625,0.8356249976158142,0.8325
574,0.75,0.7321428656578064,0.8451282262802124,0.7567912936210632,0.7604166865348816,0.6875,0.8268749976158142,0.758125,0.7552083134651184,0.765625,0.8322916626930237,0.83
575,0.7395833134651184,0.6875,0.843512840270996,0.7546484375,0.7083333134651184,0.625,0.8251232981681824,0.7544583344459533,0.7083333134651184,0.734375,0.8291666626930236,0.82875
576,0.8125,0.765625,0.8440513038635253,0.761672248840332,0.8645833134651184,0.828125,0.8299149656295777,0.7594583344459533,0.8541666865348816,0.84375,0.8316666626930237,0.829375
577,0.7156862616539001,0.5384615659713745,0.8463796043395996,0.76004887342453,0.6458333134651184,0.53125,0.8303316330909729,0.7575833344459534,0.7395833134651184,0.71875,0.8341666626930236,0.831875
578,0.8557692170143127,0.7291666865348816,0.8362972497940063,0.7468071150779724,0.84375,0.71875,0.8197066330909729,0.7463333344459534,0.8489583134651184,0.78125,0.8231249952316284,0.820625
579,0.8399999737739563,0.8571428656578064,0.8381185173988343,0.7493712162971496,0.84375,0.875,0.8194982981681824,0.7482083344459534,0.8697916865348816,0.875,0.8266666626930237,0.8225
580,0.8799999952316284,0.8214285969734192,0.8406204771995545,0.7536019849777221,0.8229166865348816,0.765625,0.8222066307067871,0.7507083344459534,0.859375,0.859375,0.8299999952316284,0.823125
581,0.8799999952316284,0.8392857313156128,0.8431674146652222,0.7602686524391175,0.8489583134651184,0.84375,0.8267899656295776,0.7569583344459534,0.8802083134651184,0.859375,0.8345833277702331,0.826875
582,0.8578431606292725,0.7692307829856873,0.8454835891723633,0.7582013440132142,0.8177083134651184,0.78125,0.8288732981681823,0.7644583344459533,0.7864583134651184,0.8125,0.8387499928474427,0.831875
583,0.8385416865348816,0.78125,0.8460718226432801,0.7643551921844483,0.8333333134651184,0.703125,0.8292899656295777,0.7638333344459534,0.8645833134651184,0.828125,0.8404166603088379,0.834375
584,0.9182692170143129,0.875,0.8438090777397156,0.7652343130111694,0.9270833134651184,0.796875,0.8267899656295776,0.7619583344459534,0.9270833134651184,0.90625,0.8408333253860474,0.8325
585,0.9759615659713744,0.9166666865348816,0.8382505869865418,0.7590654826164246,1.0,0.875,0.8207482981681824,0.7538333344459534,0.984375,1.0,0.8368749928474426,0.8275
586,0.8724489808082581,0.7333333492279053,0.8435852789878845,0.7651131010055542,0.84375,0.8125,0.8276232981681824,0.7594583344459533,0.8489583134651184,0.859375,0.8410416579246521,0.83375
587,0.8846153616905212,0.75,0.8488793969154358,0.7681350779533386,0.8520408272743225,0.7833333611488342,0.8315816307067871,0.7675833344459534,0.8489583134651184,0.875,0.8460416579246521,0.838125
588,0.8500000238418579,0.8214285969734192,0.8513368797302246,0.7666350769996643,0.84375,0.8125,0.8334566307067871,0.7700833344459533,0.8385416865348816,0.8125,0.8495833253860474,0.840625
589,0.9449999928474426,0.7321428656578064,0.8548746156692505,0.76510098695755,0.9322916865348816,0.796875,0.8353316307067871,0.7732083344459534,0.9322916865348816,0.9375,0.8516666579246521,0.840625
590,0.6449999809265137,0.5535714030265808,0.85840402841568,0.7689471387863159,0.6041666865348816,0.5,0.8403316307067871,0.7813333344459533,0.5989583134651184,0.609375,0.8518749928474426,0.840625
591,0.8676470518112183,0.7307692170143127,0.8582909059524536,0.7705497026443482,0.8177083134651184,0.765625,0.8397066307067871,0.7832083344459534,0.859375,0.828125,0.8522916603088379,0.84375
592,0.8725489974021912,0.7307692170143127,0.860769338607788,0.7678024506568909,0.875,0.8125,0.8403316307067871,0.7807083344459533,0.8645833134651184,0.8125,0.8531249928474426,0.84375
593,0.9336734414100648,0.9166666865348816,0.8597693395614624,0.7678024506568909,0.9166666865348816,0.859375,0.8413732957839966,0.7838333344459534,0.953125,0.953125,0.8527083253860473,0.841875
594,0.7401960492134094,0.557692289352417,0.8541611766815186,0.7615643548965454,0.703125,0.765625,0.8334566307067871,0.7744583344459534,0.7552083134651184,0.796875,0.8462499928474426,0.83625
595,0.8725489974021912,0.8653846383094788,0.8554243731498719,0.7657951235771179,0.84375,0.796875,0.8365816307067871,0.7769583344459534,0.859375,0.828125,0.8487499928474427,0.84
596,0.8284313678741455,0.807692289352417,0.8598827052116395,0.7688308382034301,0.84375,0.765625,0.8428316307067871,0.7857083344459533,0.8489583134651184,0.8125,0.8518749928474426,0.84375
597,0.7950000166893005,0.7321428656578064,0.858642132282257,0.7638308382034302,0.78125,0.65625,0.8388732981681823,0.7844583344459534,0.8125,0.8125,0.8468749928474426,0.839375
598,0.918367326259613,0.8833333253860474,0.8508281588554383,0.7558308362960815,0.9166666865348816,0.828125,0.8292899656295777,0.7769583344459534,0.9270833134651184,0.921875,0.8385416603088379,0.830625
599,0.8823529481887817,0.807692289352417,0.8494487190246582,0.7534975028038025,0.859375,0.890625,0.8282482981681824,0.7750833344459533,0.8802083134651184,0.875,0.8370833277702332,0.82875
600,0.8010203838348389,0.6499999761581421,0.8510641050338745,0.7556403589248657,0.7552083134651184,0.6875,0.8306249976158142,0.78,0.796875,0.796875,0.8399999952316284,0.82875
601,0.900943398475647,0.7272727489471436,0.8545150852203369,0.7566293692588806,0.9114583134651184,0.90625,0.8339583301544189,0.78375,0.90625,0.84375,0.8437499952316284,0.8325
602,0.8039215803146362,0.6346153616905212,0.8533188581466675,0.755525472164154,0.7708333134651184,0.734375,0.8312499952316285,0.785,0.7447916865348816,0.71875,0.8427083277702332,0.831875
603,0.8529411554336548,0.7692307829856873,0.8673370409011841,0.7656048393249512,0.828125,0.765625,0.8460416603088379,0.800625,0.859375,0.859375,0.8570833277702331,0.846875
604,0.901960790157318,0.7884615659713745,0.8679252767562866,0.7663740706443787,0.859375,0.8125,0.8479166603088379,0.80125,0.890625,0.875,0.8564583277702331,0.84875
605,0.8550000190734863,0.8214285969734192,0.86771719455719,0.7671433019638062,0.8489583134651184,0.84375,0.8443749928474427,0.79625,0.8489583134651184,0.8125,0.8547916626930236,0.850625
606,0.7397959232330322,0.6833333373069763,0.8637664842605591,0.755931179523468,0.6510416865348816,0.609375,0.8414583253860474,0.7925,0.71875,0.71875,0.8497916626930236,0.844375
607,0.8894230723381042,0.875,0.8665586423873901,0.7643377733230591,0.8958333134651184,0.84375,0.8456249928474426,0.79125,0.8489583134651184,0.90625,0.8518749976158142,0.84625
608,0.949999988079071,0.8571428656578064,0.8610444378852844,0.7557223868370057,0.9895833134651184,0.921875,0.8404166603088379,0.78625,0.9427083134651184,0.921875,0.846458330154419,0.840625
609,0.8872548937797546,0.75,0.8590836548805236,0.7487993097305298,0.828125,0.765625,0.8370833277702332,0.785,0.8020833134651184,0.796875,0.8443749976158142,0.836875
610,0.7806122303009033,0.7166666388511658,0.8597326326370239,0.7501802611351013,0.7604166865348816,0.6875,0.8368749952316284,0.79,0.7760416865348816,0.78125,0.845208330154419,0.8375
611,0.8379629850387573,0.675000011920929,0.8524210166931152,0.7390135955810547,0.8177083134651184,0.765625,0.8293749952316284,0.783125,0.8125,0.8125,0.8368749976158142,0.829375
612,0.925000011920929,0.8035714030265808,0.8484994482994079,0.7290135955810547,0.9114583134651184,0.90625,0.8249999952316284,0.775625,0.921875,0.875,0.8324999976158142,0.82125
613,0.936274528503418,0.8461538553237915,0.8466627144813538,0.7276802635192872,0.9270833134651184,0.90625,0.8260416626930237,0.77625,0.9322916865348816,0.90625,0.8316666650772094,0.82125
614,0.9150943160057068,0.7045454382896423,0.8402168154716492,0.727256019115448,0.8645833134651184,0.828125,0.8183333301544189,0.76625,0.90625,0.921875,0.8252083325386047,0.815
615,0.9954545497894288,0.8055555820465088,0.8356109738349915,0.7258714056015014,0.9739583134651184,0.890625,0.8162499976158142,0.76,0.9583333134651184,0.984375,0.8227083325386048,0.815625
616,0.8823529481887817,0.75,0.839044349193573,0.7264355087280273,0.8645833134651184,0.78125,0.8210416650772094,0.763125,0.84375,0.875,0.824375,0.815
617,0.8673469424247742,0.75,0.8370399928092956,0.7218970465660095,0.7864583134651184,0.6875,0.8201360535621643,0.7599583339691162,0.8229166865348816,0.859375,0.8202083325386047,0.813125
618,0.8349056839942932,0.6363636255264282,0.8383116912841797,0.7208580851554871,0.84375,0.765625,0.8215943884849548,0.7562083339691162,0.828125,0.796875,0.8225,0.815
619,0.8100000023841858,0.7678571343421936,0.837903528213501,0.7215247511863708,0.8072916865348816,0.734375,0.8257610535621643,0.7630833339691162,0.8072916865348816,0.84375,0.8258333325386047,0.816875
620,0.7346938848495483,0.6499999761581421,0.8335766053199768,0.7165247511863708,0.7135416865348816,0.671875,0.8211777210235596,0.7580833339691162,0.7239583134651184,0.6875,0.824375,0.811875
621,0.779411792755127,0.6346153616905212,0.8331766057014466,0.7200961804389954,0.7604166865348816,0.734375,0.8184693884849549,0.7549583339691162,0.796875,0.71875,0.82375,0.81125
622,0.8112244606018066,0.7666666507720947,0.8258864092826843,0.7150961804389954,0.7760416865348816,0.78125,0.8124277210235595,0.7537083339691162,0.8333333134651184,0.828125,0.82,0.808125
623,0.7355769276618958,0.6041666865348816,0.8293678021430969,0.7125833606719971,0.7291666865348816,0.65625,0.8165943861007691,0.7599583339691162,0.71875,0.71875,0.8216666650772094,0.8125
624,0.7843137383460999,0.557692289352417,0.8310492825508118,0.7177262163162231,0.75,0.703125,0.8182610535621643,0.7587083339691162,0.7708333134651184,0.671875,0.8243749976158142,0.81375
625,0.7551020383834839,0.6166666746139526,0.8279708504676819,0.714044897556305,0.78125,0.703125,0.8155527210235596,0.7562083339691162,0.7760416865348816,0.796875,0.8206249976158142,0.81125
626,0.7397959232330322,0.7166666388511658,0.8291473197937012,0.714044897556305,0.71875,0.65625,0.8165943884849548,0.7562083339691162,0.7447916865348816,0.6875,0.8216666626930237,0.81375
627,0.6887755393981934,0.6000000238418579,0.8239435482025147,0.7094345092773438,0.71875,0.578125,0.8126360559463501,0.7505833339691163,0.6822916865348816,0.734375,0.8149999952316285,0.80625
628,0.9387755393981934,0.7833333611488342,0.8167668747901916,0.7008486485481262,0.9479166865348816,0.84375,0.8077593564987182,0.7482916665077209,0.9010416865348816,0.84375,0.8112499952316284,0.80125
629,0.8518518805503845,0.675000011920929,0.8192086052894593,0.7053941035270691,0.8367347121238708,0.7333333492279053,0.8119260239601135,0.753291666507721,0.7864583134651184,0.828125,0.8168749952316284,0.805
630,0.8867924809455872,0.7954545617103577,0.8229147267341613,0.7068226742744446,0.8854166865348816,0.75,0.8181760239601136,0.762041666507721,0.90625,0.859375,0.8210416603088379,0.808125
631,0.7295918464660645,0.699999988079071,0.8252327847480774,0.7147014617919922,0.7552083134651184,0.78125,0.815854594707489,0.7594166660308838,0.8020833134651184,0.765625,0.8202083277702331,0.806875
632,0.78125,0.75,0.8255411171913147,0.7139871764183044,0.78125,0.71875,0.815854594707489,0.7594166660308838,0.8125,0.78125,0.8210416603088379,0.80375
633,0.9399999976158142,0.9464285969734192,0.8300749301910401,0.7187564086914062,0.921875,0.84375,0.8218962597846985,0.7662916660308838,0.9270833134651184,0.90625,0.8258333277702331,0.810625
634,0.7049999833106995,0.625,0.8333882546424866,0.7247051286697388,0.6770833134651184,0.734375,0.8243962597846984,0.7694166660308838,0.7083333134651184,0.71875,0.8272916603088379,0.81375
635,0.8676470518112183,0.6538461446762085,0.8367392754554749,0.7261813187599182,0.8645833134651184,0.84375,0.8289795923233032,0.7731666660308838,0.8177083134651184,0.890625,0.8285416603088379,0.813125
636,0.8799999952316284,0.8035714030265808,0.8430024719238282,0.732014651298523,0.859375,0.734375,0.8364795923233033,0.7812916660308837,0.8802083134651184,0.84375,0.8358333277702331,0.819375
637,0.8480392098426819,0.7115384340286255,0.8441789412498474,0.7404761910438538,0.84375,0.84375,0.8389795923233032,0.7831666660308838,0.828125,0.8125,0.8374999952316284,0.824375
638,0.9656862616539,0.8461538553237915,0.8509136343002319,0.7478095245361328,0.953125,0.90625,0.8450212597846984,0.7912916660308837,0.9583333134651184,0.96875,0.8439583277702332,0.828125
639,0.7850000262260437,0.5892857313156128,0.8557217979431152,0.7477142882347106,0.765625,0.6875,0.8496045923233032,0.7919166660308838,0.7395833134651184,0.734375,0.8502083277702331,0.83625
640,0.8160377144813538,0.5909090638160706,0.8650335216522217,0.756021978855133,0.8520408272743225,0.8333333134651184,0.8552295923233032,0.8006666660308838,0.8645833134651184,0.859375,0.8577083277702332,0.84
641,0.9433962106704712,0.8636363744735718,0.8603396439552307,0.758688645362854,0.96875,0.90625,0.8516879248619079,0.7975416660308838,0.984375,0.96875,0.8564583277702331,0.841875
642,0.959999978542328,0.7857142686843872,0.8587145471572876,0.761021978855133,0.9427083134651184,0.90625,0.8488435363769531,0.7969583320617676,0.9270833134651184,0.9375,0.8581249952316284,0.8375
643,0.8928571343421936,0.8333333134651184,0.8622994518280029,0.7628401589393615,0.7857142686843872,0.699999988079071,0.8517602014541626,0.8044583320617675,0.8072916865348816,0.765625,0.8604166626930236,0.841875
644,0.8177083134651184,0.75,0.8671974110603332,0.7695068264007568,0.8072916865348816,0.734375,0.8555102014541626,0.8088333320617676,0.828125,0.765625,0.8616666626930237,0.845
645,0.8480392098426819,0.7692307829856873,0.8701474118232727,0.7645068264007568,0.8645833134651184,0.84375,0.8561352014541626,0.8132083320617676,0.84375,0.859375,0.8637499952316284,0.848125
646,0.8622449040412903,0.7833333611488342,0.8698023128509521,0.7628035283088684,0.8229166865348816,0.8125,0.8549744868278504,0.8161249995231629,0.8333333134651184,0.796875,0.8639583301544189,0.84875
647,0.8949999809265137,0.8035714030265808,0.8775206804275513,0.7704701948165894,0.890625,0.875,0.8622661542892456,0.8173749995231628,0.8645833134651184,0.8125,0.8683333301544189,0.851875
648,0.8921568393707275,0.75,0.8765402889251709,0.7766240406036377,0.9166666865348816,0.859375,0.8628911542892456,0.8179999995231628,0.9010416865348816,0.875,0.870833330154419,0.85125
649,0.813725471496582,0.7692307829856873,0.8772226428985596,0.7775581073760987,0.8125,0.75,0.8639328217506409,0.8223749995231628,0.8125,0.796875,0.8704166650772095,0.8525
650,0.9234693646430968,0.800000011920929,0.8829164600372315,0.7857632374763489,0.9322916865348816,0.90625,0.8689328217506409,0.8229999995231628,0.9375,0.890625,0.8764583325386047,0.859375
651,0.8600000143051147,0.7142857313156128,0.8793910503387451,0.7865837502479553,0.8333333134651184,0.671875,0.8662244892120361,0.8198749995231629,0.9010416865348816,0.890625,0.8739583325386048,0.8575
652,0.9215686321258544,0.807692289352417,0.8815204620361328,0.7899353981018067,0.859375,0.796875,0.8697661566734314,0.8211249995231629,0.8697916865348816,0.828125,0.878125,0.861875
653,0.8214285969734192,0.8500000238418579,0.8858789539337159,0.7998704648017884,0.859375,0.765625,0.8708928561210633,0.8215416669845581,0.8697916865348816,0.890625,0.8791666674613953,0.861875
654,0.8112244606018066,0.7333333492279053,0.8803880023956299,0.7966583442687988,0.765625,0.71875,0.866101188659668,0.8134166669845581,0.828125,0.71875,0.8725,0.858125
655,0.9764150977134703,0.8409090638160706,0.8788507485389709,0.7967682361602784,0.9583333134651184,0.9375,0.8640178561210632,0.8096666669845581,0.9635416865348816,0.96875,0.870625,0.85625
656,0.8520408272743225,0.8666666746139526,0.879594795703888,0.7984349036216736,0.8489583134651184,0.890625,0.869880952835083,0.8135416674613952,0.8333333134651184,0.84375,0.8752083325386047,0.863125
657,0.8550000190734863,0.625,0.8845335221290589,0.7999733662605286,0.796875,0.828125,0.8752976179122924,0.8185416674613952,0.8645833134651184,0.859375,0.8795833325386048,0.87
658,0.9313725233078004,0.9038461446762084,0.8802037906646728,0.7985374689102173,0.8928571343421936,0.9166666865348816,0.871755952835083,0.8141666674613952,0.9322916865348816,0.921875,0.8766666650772095,0.866875
659,0.8979591727256775,0.8166666626930237,0.8835986089706421,0.8072041344642639,0.859375,0.765625,0.877380952835083,0.8172916674613953,0.8177083134651184,0.796875,0.8825,0.874375
660,0.843137264251709,0.807692289352417,0.8751986098289489,0.7964898490905762,0.8802083134651184,0.859375,0.8675892853736877,0.8066666674613953,0.8802083134651184,0.875,0.87375,0.868125
661,0.8970588445663452,0.8269230723381042,0.8703286623954773,0.7984898495674133,0.8854166865348816,0.84375,0.8619642853736877,0.8035416674613952,0.8697916865348816,0.875,0.8702083325386047,0.864375
662,0.9903846383094788,0.9166666865348816,0.8769953298568726,0.8038744640350342,0.96875,0.859375,0.8684226179122925,0.8072916674613952,0.9791666865348816,0.984375,0.8766666650772095,0.87125
663,0.8775510191917419,0.8666666746139526,0.8706815552711487,0.804374463558197,0.8854166865348816,0.828125,0.862151358127594,0.7977083349227905,0.8958333134651184,0.921875,0.8679166650772094,0.86375
664,0.8382353186607361,0.6730769276618958,0.87099853515625,0.8058030343055725,0.8541666865348816,0.71875,0.8623596930503845,0.8027083349227905,0.84375,0.84375,0.8643749976158142,0.860625
665,0.925000011920929,0.8392857313156128,0.8698500752449035,0.802828676700592,0.8802083134651184,0.84375,0.8634013605117797,0.8045833349227905,0.890625,0.859375,0.8666666626930237,0.864375
666,0.8061224222183228,0.7833333611488342,0.8729112982749939,0.7961620092391968,0.8489583134651184,0.703125,0.8617346930503845,0.8020833349227905,0.8177083134651184,0.875,0.8649999952316284,0.861875
667,0.9215686321258544,0.7884615659713745,0.8747760462760925,0.797597906589508,0.890625,0.8125,0.8654846930503846,0.8070833349227905,0.8802083134651184,0.890625,0.8660416626930236,0.868125
668,0.9114583134651184,0.875,0.8663076782226562,0.7901153898239136,0.9322916865348816,0.796875,0.8565263605117798,0.7995833349227905,0.921875,0.9375,0.8577083277702332,0.856875
669,0.9411764740943908,0.7884615659713745,0.8674260449409484,0.78402015209198,0.9427083134651184,0.859375,0.855068027973175,0.7945833349227905,0.9375,0.9375,0.8595833277702332,0.85625
670,0.7397959232330322,0.7333333492279053,0.8686106586456299,0.7923534846305847,0.7760416865348816,0.734375,0.8571513605117798,0.7945833349227905,0.7708333134651184,0.78125,0.8595833277702332,0.856875
671,0.9471153616905212,1.0,0.8701792860031128,0.7885073304176331,0.9635416865348816,0.890625,0.8597704076766968,0.7935416674613953,0.9791666865348816,0.984375,0.8602083277702331,0.85875
672,0.6850000023841858,0.5357142686843872,0.8719079780578614,0.7904560494422913,0.6458333134651184,0.609375,0.8614370751380921,0.7966666674613953,0.6458333134651184,0.65625,0.8639583277702332,0.863125
673,0.7704081535339355,0.800000011920929,0.8723001337051391,0.7827637434005738,0.7760416865348816,0.78125,0.8603954100608826,0.7904166674613953,0.8125,0.78125,0.8589583277702332,0.860625
674,0.9803921580314636,0.9038461446762084,0.8726922893524169,0.780456051826477,0.9739583134651184,0.84375,0.8626870751380921,0.7910416674613953,0.9739583134651184,0.96875,0.8618749928474426,0.864375
675,0.765625,0.8125,0.8724886679649353,0.7830201530456543,0.7755101919174194,0.6666666865348816,0.8631037425994873,0.7947916674613953,0.71875,0.703125,0.8622916579246521,0.865
676,0.8679245114326477,0.75,0.8773866271972657,0.7825201535224915,0.8385416865348816,0.796875,0.8670620751380921,0.7985416674613952,0.8125,0.8125,0.8658333253860474,0.8675
677,0.8928571343421936,0.7333333492279053,0.8775110602378845,0.7914304089546204,0.8854166865348816,0.84375,0.869562075138092,0.8060416674613953,0.9270833134651184,0.921875,0.8689583253860473,0.870625
678,0.8979591727256775,0.6833333373069763,0.8765527272224426,0.7941089797019959,0.8177083134651184,0.703125,0.8697704100608825,0.8047916674613953,0.828125,0.828125,0.8697916579246521,0.86875
679,0.8578431606292725,0.7692307829856873,0.8803862619400025,0.7973910307884217,0.859375,0.84375,0.8697704100608825,0.8085416674613952,0.8541666865348816,0.875,0.8714583253860474,0.869375
680,0.7647058963775635,0.6538461446762085,0.8777235174179077,0.7944239974021912,0.734375,0.75,0.8670620775222778,0.8079166674613952,0.7552083134651184,0.6875,0.8693749928474426,0.866875
681,0.8799999952316284,0.7142857313156128,0.8766651844978333,0.7937097120285034,0.8125,0.765625,0.8645620775222779,0.8110416674613953,0.8802083134651184,0.828125,0.8668749928474426,0.8625
682,0.8846153616905212,0.8333333134651184,0.8760181260108948,0.7971712493896485,0.8489583134651184,0.828125,0.8633120775222778,0.8122916674613953,0.8645833134651184,0.875,0.8647916603088379,0.85875
683,0.970588207244873,0.807692289352417,0.883157057762146,0.8003379154205322,0.9583333134651184,0.890625,0.8676870775222778,0.8141666674613952,0.9479166865348816,0.96875,0.8704166603088379,0.86375
684,0.9411764740943908,0.8653846383094788,0.8841185975074768,0.7986712479591369,0.9010416865348816,0.84375,0.8676870775222778,0.8154166674613953,0.9114583134651184,0.90625,0.8691666603088379,0.861875
685,0.8529411554336548,0.6153846383094788,0.8867185974121093,0.8029569625854492,0.8541666865348816,0.703125,0.8700170111656189,0.8163750004768372,0.7552083134651184,0.8125,0.8714583277702331,0.8625
686,0.906862735748291,0.7692307829856873,0.8955101132392883,0.8078800392150879,0.9427083134651184,0.859375,0.878767011165619,0.8245000004768371,0.9427083134651184,0.96875,0.8789583277702332,0.870625
687,0.9852941036224364,0.9807692170143129,0.8855251955986023,0.7942261934280396,0.9791666865348816,0.953125,0.8681420111656188,0.8163750004768372,0.9895833134651184,1.0,0.8660416626930236,0.858125
688,1.0,0.8541666865348816,0.8895940732955933,0.7937261939048768,0.984375,0.921875,0.8700382709503174,0.8222083330154419,0.984375,0.984375,0.871458330154419,0.86375
689,0.8413461446762085,0.8958333134651184,0.8874261116981507,0.7968031167984009,0.9166666865348816,0.90625,0.8696216034889221,0.8247083330154419,0.921875,0.921875,0.8687499976158142,0.864375
690,0.9010416865348816,0.90625,0.8847887492179871,0.7974697828292847,0.8854166865348816,0.8125,0.8685799360275268,0.8203333330154419,0.9114583134651184,0.8125,0.8639583325386048,0.859375
691,0.901960790157318,0.8653846383094788,0.8867870497703553,0.8057614493370057,0.8489583134651184,0.796875,0.8750382709503174,0.8284583330154419,0.859375,0.890625,0.8691666650772095,0.864375
692,0.8550000190734863,0.7142857313156128,0.8826733231544495,0.8014207887649536,0.8229166865348816,0.796875,0.8714966034889221,0.8253333330154419,0.828125,0.828125,0.8635416650772094,0.856875
693,0.8849999904632568,0.8571428656578064,0.8897773957252503,0.8094336104393005,0.8697916865348816,0.875,0.8783716034889221,0.832208333015442,0.859375,0.828125,0.8695833325386048,0.865625
694,0.925000011920929,0.875,0.8911080074310302,0.8155288481712342,0.9114583134651184,0.890625,0.8821216034889221,0.8378333330154419,0.8854166865348816,0.84375,0.8714583325386047,0.869375
695,0.9182692170143129,0.8125,0.8890567255020142,0.8137339782714844,0.8854166865348816,0.78125,0.8810799384117126,0.8359583330154419,0.9114583134651184,0.90625,0.869375,0.87
696,0.9711538553237916,0.9583333134651184,0.8833101201057434,0.8089262866973876,0.9635416865348816,0.921875,0.8758716058731079,0.8259583330154419,0.9479166865348816,0.9375,0.8622916650772094,0.861875
697,0.75,0.6428571343421936,0.8770356106758118,0.8020032095909119,0.704081654548645,0.6333333253860474,0.8702466058731079,0.8215833330154418,0.703125,0.671875,0.855,0.855
698,0.9901960492134094,0.9230769276618958,0.8821016383171082,0.8067211580276489,0.9947916865348816,0.984375,0.8721216058731079,0.8278333330154419,1.0,0.984375,0.8614583349227906,0.858125
699,0.7307692170143127,0.5625,0.8775918340682983,0.8059519267082215,0.7083333134651184,0.640625,0.8662882733345032,0.8247083330154419,0.6510416865348816,0.65625,0.8564583349227906,0.85125
700,0.8673469424247742,0.800000011920929,0.8738943552970886,0.8007211589813232,0.8229166865348816,0.8125,0.8633716058731079,0.8184583330154419,0.8541666865348816,0.84375,0.8514583349227905,0.846875
701,0.813725471496582,0.8269230723381042,0.8634861922264099,0.7958878254890442,0.828125,0.859375,0.8539966058731079,0.8140833330154419,0.7447916865348816,0.828125,0.8422916674613953,0.8375
702,0.8269230723381042,0.75,0.8596282649040222,0.7927211594581604,0.859375,0.734375,0.8489966058731079,0.8097083330154419,0.8072916865348816,0.796875,0.8339583349227905,0.828125
703,0.9479166865348816,0.890625,0.8548110866546631,0.7811378264427185,0.9791666865348816,0.90625,0.8433716058731079,0.8040833330154419,0.9583333134651184,0.953125,0.8279166698455811,0.824375
704,0.7549999952316284,0.6607142686843872,0.8534385371208191,0.7742147493362427,0.7708333134651184,0.765625,0.8431632733345031,0.8059583330154418,0.7135416865348816,0.6875,0.8275000023841858,0.82125
705,0.942307710647583,0.8541666865348816,0.8525718688964844,0.7741048574447632,0.90625,0.921875,0.8429549384117127,0.8084583330154419,0.90625,0.90625,0.825416669845581,0.819375
706,0.9132652878761292,0.8666666746139526,0.8473718690872193,0.7691048574447632,0.90625,0.90625,0.8379549384117126,0.800958333015442,0.9270833134651184,0.921875,0.8179166698455811,0.815625
707,0.8333333134651184,0.7884615659713745,0.8411561822891236,0.759489471912384,0.8229166865348816,0.78125,0.8321216058731079,0.7884583330154419,0.8125,0.890625,0.8131250023841858,0.811875
708,0.8269230723381042,0.6875,0.8408960008621216,0.7623740863800049,0.828125,0.640625,0.8321216058731079,0.7890833330154419,0.7708333134651184,0.765625,0.811041669845581,0.8125
709,0.7843137383460999,0.692307710647583,0.8376498460769654,0.7568978977203369,0.7604166865348816,0.734375,0.8283716058731079,0.7865833330154419,0.7291666865348816,0.734375,0.8089583349227906,0.81125
710,0.9795918464660645,0.7333333492279053,0.8392498469352723,0.7604693269729614,0.9010416865348816,0.859375,0.8310416722297669,0.789375,0.9166666865348816,0.890625,0.8102083349227905,0.813125
711,0.7941176295280457,0.75,0.8339277195930481,0.7535462498664856,0.796875,0.78125,0.8237500047683716,0.775625,0.8177083134651184,0.796875,0.8050000023841858,0.8075
712,0.8928571343421936,0.8500000238418579,0.8401871466636658,0.7648924040794373,0.90625,0.796875,0.8297916722297668,0.780625,0.8645833134651184,0.890625,0.8127083349227905,0.81625
713,0.7397959232330322,0.7333333492279053,0.8422857213020325,0.7628924036026001,0.75,0.8125,0.8318750047683716,0.780625,0.7552083134651184,0.75,0.813125,0.818125
